Date,Commit,LOC
2015-11-21 19:01:48,3fe2ea3b9d9f3a992d838d478c329afc843eac2f,10891
2015-11-24 23:20:03,c012198345cb16df4cbbe4534c1ac8df7511e31f,10896
2015-11-25 15:59:53,a07927a6186f472bf58c772f3bb6a355fb3cd02b,10896
2015-11-26 23:22:48,8dead482466c2ec68d0cf7b8f942cb09f6d3cec8,10899
2015-11-27 05:45:42,f422a6b4e1de7bfc437c99c23b2c7044bc633319,10904
2015-12-04 18:05:24,157c37071b985623501a53175422bf663f3ee2ad,10912
2015-12-06 19:43:46,914f775b99f35e13b8d44d27c9e553c4ec0b4a03,10922
2015-12-08 06:33:03,c8480fc6435c075a601b6c95cc4222a84e113999,10912
2015-12-09 04:52:10,528f74df4c66c84cf2f2d0a8ec04af6da7764953,10912
2015-12-09 04:54:01,3beeac04db85abae48588827a2ff358ff1ff7139,10912
2015-12-09 04:55:09,9658513df4dabf43e990acaa8a126c933c9ecee2,10922
2015-12-09 04:57:33,a46d689dcb9c285163f5db3ecb5dece27924e4d7,10881
2015-12-09 05:05:49,d9ec749a2615fdd79c11ebcaac23c01a22941194,10879
2015-12-10 05:07:15,fd112e3f9dd536ac4dc85ca5c63820b0b627ab8e,10912
2015-12-10 05:09:51,29aa8b85256c520656c2be58d00f9031719114f3,10912
2015-12-18 18:36:16,208bc49d7eb05428fae044c4b990bbfc1a06f194,10917
2015-12-18 19:03:09,333eecf5385e875561c559ca39c258eae1c1af3c,10879
2015-12-18 19:21:23,e614606e140ab478984cefbadfdbf59064be2278,10884
2015-12-19 00:24:22,7360c6d5c36675aea02ad698763f16328faaa635,10929
2016-01-03 04:16:54,4e8a0cf27b145d124c439e7f823e1779bf1f9b67,10929
2016-01-03 04:36:42,cb08ee3e779b4a313d2cb89f62ec78248cdd2799,10889
2016-01-03 04:45:50,cd9e5c537798cb680bc03c0de8f166191be23ce4,10939
2016-01-03 04:50:18,edf467f0bfbc8f092a9b49d3c91ff69ce36147a9,10945
2016-01-03 04:57:43,66294de48700b844390bbc23d75004aa92a2b732,10953
2016-01-03 05:06:11,1f748a149d7c9e6413b220ea093748cbbd5b97ab,10958
2016-01-15 17:01:28,80754af47360b612761479a9554c0174b4f8486a,10968
2016-01-15 19:04:02,dd7c6cf88d026422d436ff8c952985b5e8815c20,11000
2016-01-15 19:20:41,0682cdea3efca0d7b5512385f20eb139962c6be2,11003
2016-01-15 22:05:06,7ccd749e18fd4e81ba799bc83ddd5856ff4e69a8,11005
2016-01-15 23:14:37,8100953b020050c183e873c119fdecd94e7fa8ba,11105
2016-01-16 01:00:06,c45269216c3728833a3b221f25d6eaaf43aaa75a,11105
2016-01-16 01:15:11,7a6ea7648167e37d11b454eaf8a666d1f1b34e15,11115
2016-01-16 01:23:23,c623575b968513db725775b8edc8a6860b66d871,11132
2016-01-16 01:28:04,c29da0537cdc1dfccf5c26e08de6177ddc5f178f,11134
2016-01-17 01:39:35,600c4822a5c22c7aa19bb153a5344e0a5d122b61,11138
2016-01-17 01:43:15,b9869246aeb55366b555f9015d48e96e793011f8,11138
2016-01-21 17:24:38,8d1cdb941eefef5e7185965f0988b548de007c1e,11138
2016-01-22 04:22:44,20388016d2c3f4bb928006ac2e95c96c7adbb4a2,11138
2016-01-22 04:24:03,c88bf9153ca7e858d5ec91fb6f8bdcbfdec8c55b,11138
2016-01-22 04:25:11,963ce819b5790b7a95a8fbe3b0929e397de1ab7a,11138
2016-01-22 04:33:40,f5fee547cec44974d0e75379a44f28ff55353100,11145
2016-01-22 04:45:07,05ea4c47350ca0034c973af355ed7732f6fb75ae,11145
2016-01-22 04:45:53,8d6e707f4c969d21d8db94f5ddaca538c0f094dc,11145
2016-01-24 01:09:40,94426cbcb3bdb69453bb8b58caa9c9dbd9697807,11145
2016-01-24 01:52:43,7e3995dac188c85089d7998adb864cf0d43aae05,11146
2016-01-24 02:23:42,6b4628d951b6025aace6561822fde44058b94039,11146
2016-01-24 02:24:07,20606128bf9c0d2c4565dca63aa65fb895317a19,11146
2016-01-24 02:24:49,8c6c760da3f76725be69368e36092b578c9053af,11159
2016-01-24 02:26:15,7cba56aa2ec8e50c65df90085ae785036e6ff82e,18898
2016-01-24 05:15:54,44561d0a70c50a05ff69bba654092cc869da9a57,18899
2016-01-25 04:31:40,f09f8fb548d7bd05975c8204486cfc55727cb51d,18899
2016-01-25 04:33:46,3f096f0d7dd06dfbf51aa0bf4b2165cb140b0fff,18899
2016-01-29 17:24:16,242c795d5bfd3e521c58a4f4f73b89d7c6694dda,18914
2016-01-29 17:30:35,73e5740f52559dce4e695e6961133e6b78e70266,18914
2016-01-29 18:26:28,d9444054b9652431f328a7b5bc52fada4703a824,18933
2016-01-31 10:50:27,0c8f20601c98ce9c3114e7e9888e40dcb16058da,18933
2016-02-02 04:38:42,3464ed53f61d7b6a75a886524c2780fb9d00fdc3,18933
2016-02-17 04:04:19,cf77345f6e63c74e01d6cb1521bad9a916876a94,18938
2016-02-23 05:05:55,28af97e683ffa77df1ea892a6397c61a72f78a09,18956
2016-02-26 16:26:33,f2b3668399d401df7593d8512696902c23c43e70,18957
2016-02-26 17:07:54,55e616e95498cf60c9cea34a2f8d34fef6d5b971,19012
2016-02-26 18:29:23,9afbdd88422872021bdf3bed26bc9cb8608a4416,19055
2016-02-29 13:22:31,5a04c0a955b135d8e737317fdfa00c7a9b2e061e,19061
2016-03-01 05:09:07,c1633526548fdd37ff3ede84ddc4db415e29b460,19061
2016-03-13 20:45:55,7279e1c2af1abe63f3eb77e1bd57be4836dc47bf,19061
2016-03-14 02:59:08,8f269ad5f18be481495c0838ce9f44b0bb5c5584,19061
2016-03-17 23:49:10,48aa430b983d8c437e1121ba1a21f01a8ce65390,19069
2016-03-18 18:50:15,e0ca852fd9469a00c20550ae35f13f4fe734e69a,19076
2016-03-18 19:33:59,10ff6f3008b84f791259482013b2655de62c901b,19077
2016-03-19 23:28:22,749e53fe0dff554a7cede3ebf904391bacff4702,19077
2016-03-22 04:33:52,d55b511c6e9025ebac6a0e93c931b136c6997b3a,19081
2016-03-23 15:13:39,805ea138bc5fac7a38e6e6c53f8df90067f98c39,19082
2016-03-23 15:19:12,fd103e5e2b9f9455f3c4ea4d6dc151b6a7a18883,19082
2016-03-23 15:45:39,5d798d58423463f7542c58590f091305ed17e8a5,19082
2016-03-24 03:08:36,f9cfd1c16708d9d1452c30896b2795e81edc0453,19082
2016-03-24 03:27:02,2afc668e1cab23821f2b617d60ed10db6a61265d,19083
2016-03-24 03:30:15,4b0ffebd0382dded0424fcfdeed3e9b6b27a0d29,19083
2016-03-24 04:12:46,6bbf37cf01ac90f31882bca9c36a806680c55e6c,19098
2016-03-27 19:56:56,6a4bacfb038ad3fa54437bef6dd7f9983251ce1c,19112
2016-03-28 04:13:13,a52ebc018a158afae3b0b72489e5b3925b345eb0,19112
2016-03-31 03:45:01,dc743e91eea731df3d013225741f5ef1fa0fcd96,19119
2016-04-03 03:02:08,1e18dd7eb11f0a8abac632ee6695c451ecbc07e1,19118
2016-04-03 03:25:41,12a83419117512588b38cde06e8e0bb489d36ad4,19123
2016-04-11 01:08:57,01784caf236cfa7ea038d5d1b8c5ee2c76c9e0c4,19139
2016-04-13 03:20:59,2a6dec58b1b3a88734f43ece31be65b4c3761b0c,19148
2016-04-13 03:22:59,f50e56448454eec50e36a93b3250c372eca9eb12,19148
2016-04-13 03:47:32,af1a630d8f93c9c843a0a04887fbf9f5cc59b74c,19161
2016-04-14 03:50:35,3c72897075ff8cb4ace969cdac57586e137d8f84,19164
2016-04-16 15:55:18,23d5927ae18d48eb18f521c42f6c3618aec15620,19165
2016-04-16 15:57:16,8589b238f4c8f2e433d160e8d32ded97e3033973,19165
2016-04-16 16:23:02,218ca99247dd70451266f7e9df7aeb8543f4fb7b,19171
2016-04-16 16:58:54,a9247ade47c12b5f1331e331868cc6c72045e4c9,19194
2016-04-16 17:38:39,a3a1f7b9a65d02a82f450779770f9d0fa8e5849a,19235
2016-04-17 03:48:11,db3fc6dde15610919a3b78edd831a4be6b36a806,19237
2016-04-17 03:49:02,0ec7fb2417e1e6b73b45c328f1c70c144ae4d7e1,24214
2016-04-17 04:57:52,fc97638fb35b5889e410554abae03b828fb3bfb1,26164
2016-04-20 03:36:08,8259e53c815ea7d0e6a0f782a96c5f17c6123c8f,26167
2016-04-22 15:40:27,9b9d6de21b673fa0afb40a399b3650d1f23bf311,26195
2016-04-22 17:16:36,7b945a32ffa8b130d292deb4f1a7bcc7c7857e7e,26197
2016-04-22 17:34:42,6a38f1000ac74fbb7793374b7e8b860e558dedb2,26200
2016-04-23 14:40:19,dc3bb964173704465c6ce2d9e4561944daa7d930,26202
2016-04-23 14:41:48,6e405aa39728519cb49a140e5ed6db3c6d101f02,26251
2016-04-30 16:46:58,799c57f5d7434a77dbc588af448ccabaca95e3f2,26252
2016-04-30 19:13:13,1f1a6acc9e511db5268c3bef09db03d04365733d,26252
2016-04-30 22:20:47,a20f4cc1e8d76237788521f51a017fbd76941b2a,26261
2016-04-30 22:29:47,4351aa48b3517a3a7608b83ee34e523a77c8ff0c,26287
2016-04-30 22:30:57,61db240c7e4996fdddeb636a410248ae96b0a612,26331
2016-04-30 22:39:49,81cf8781cb85edcc9bd492c33377df04e7c2d85e,26375
2016-05-04 03:02:59,9caad3a4d82c2e84272452a826a4f16432b76751,26412
2016-05-20 21:57:09,b7c553a02681a161751bca6d366cbcb8d5dce270,26416
2016-05-20 22:36:02,6244d488b63d606ae96f9f483c7e4eae23ecc27a,26422
2016-05-20 22:38:41,17e9e0518345f3c29822e5df97df3e159d981c15,26422
2016-05-20 22:52:11,57f26a370d218a2353196e10409e6750850dbc50,26572
2016-05-20 23:06:54,4a4ffa49821bac1986e7d9b10b95a160eb979de8,26585
2016-05-20 23:11:27,34f117e3b82f3d655c0798c2c940f010637f9b1d,26591
2016-05-26 15:46:26,4c0d9bcc067cbe006995e80827a399df4687f6fe,26592
2016-05-27 03:07:08,478885039669233b9bd0f190081218a035fb9268,26592
2016-05-29 15:44:21,1c6549596831864acba288a3ebc5c8ba5eedcd1f,26593
2016-06-01 03:14:38,a460c519218f6917968d697ada608b08078fd516,26593
2016-06-01 16:32:45,d2915fc2de62b794b5e0475a017ff0a5dd5bf331,26593
2016-06-02 01:41:37,fef34e873b6610279dd663fc63b0c51d59b8203b,26593
2016-06-02 01:49:41,1748ca49aa1c224cbb1fba73aff93bf77dd254f3,26682
2016-06-02 02:51:24,bd4f1dfc1b8d266a09550bb423852e999616f74a,26682
2016-06-03 17:17:42,b21f6426a88fc74fee82d4462d11fa0437d2d728,26709
2016-06-03 17:41:21,29c93c993ad7348a1f83f90363357c4928b78fdf,27098
2016-06-03 18:26:18,135a3cbf7a35f22bf127bac08da90cd250de15b4,27098
2016-06-03 18:31:19,f7029131b4b0570b443792cccd45dd001cad92db,27104
2016-06-03 19:03:48,473e40b28bd01989ceb4d0b1329c7bc319ed12eb,27104
2016-06-03 19:10:18,be321814b0d7fc8110110de090405d8bc993bd48,27107
2016-06-07 04:10:13,7d949c66e71f08a0133e8c726603dbdb8928333a,27107
2016-06-07 04:18:10,181d792dae94796937fe7e81e8cb5049918fd0a4,27161
2016-06-08 01:47:16,6d41b754b197916165e2db97bc85f9bf32f4b8ae,27219
2016-06-08 04:03:43,98ee40fe6c992629e4058fcacfa867ba40e61bce,27219
2016-06-09 03:52:35,6a13b869c2d7e6f25e3103f7718e84617c8f52dd,27218
2016-06-12 03:13:50,a2a399d84f7ecf77149454b506eba39c0be897dc,27239
2016-06-12 03:21:16,fa06496ef96ce90e7de145e975450dc24de18e39,27236
2016-06-12 03:35:51,2ade51620083074fc9e7e7758a3e9e65cdc7eac7,27234
2016-06-15 07:57:24,14b56f283b9480a70d9c7ff294800ef8a333f803,27234
2016-06-15 13:50:48,9bb070a6b0e3ca8f06c3a5d01a7c22fec95fda09,27234
2016-06-18 01:09:46,e2adbd8e503c8d9338062beccdd1eba8594efb3d,27234
2016-06-18 01:21:24,a36f902744e5eebb22f6c37c09d1421d65970002,27234
2016-06-18 01:43:16,c79bf4fe1a80f9b33e5a01f58176bafa87e03650,27422
2016-06-23 03:30:52,631f115ed6d091f810f3e43bdb664c07f4447f2f,27502
2016-06-23 03:46:16,142c10baf3f13a6031b4273faf65bd6984009859,27506
2016-06-23 22:42:36,1b920b04502688178db2841b14f3b7230b8e4901,27506
2016-06-23 22:49:24,3111269abc6f31dfd1ccfa1d401bfbac8b14b07b,27502
2016-06-23 22:53:48,e6643fedfb1c34ca2bcfdf8dbd82efad5192827d,27501
2016-07-01 16:04:23,05e34a7081da58d63df773a9452fc715afa72e0d,27501
2016-07-01 16:20:23,7f5ad605748a95ad00e9e3bf041572d774f34d60,27501
2016-07-01 17:51:40,56c3827cb3c0199e27256756a1b6d75aaf20df2e,27560
2016-07-04 22:35:38,04576e2768ce332b840109a93a4750eb5eb847bf,27827
2016-07-04 22:37:24,c480b11bfd75c3536440e6e37f18332b1ac6cd12,27847
2016-07-09 00:30:13,4724211ce939e46cf1810237b1c48248ea7e5d77,27879
2016-07-09 15:32:04,2d9ec60e9e5e941c37b8a892288dcea89f205aa8,27879
2016-07-09 15:38:50,09a7cbeac1c6ab79196dea9283e4bd927af9da42,27878
2016-07-14 16:09:30,8b1bb7600f9102d843fbe0ada0dc72d52d953ece,27877
2016-07-15 16:08:14,ee4c69caa00e4c780ac04aec9858962d482939e1,27877
2016-07-15 17:57:00,a9ac6727a8267f4c4e6404a94f2b018f00ca397f,27878
2016-07-15 18:40:27,7a315e1bc81e06121e651171da184ffde910c6bd,27878
2016-07-15 18:53:49,04e9eb55cc6d2bfb7cb0dbafcdedabda96cfeab2,28098
2016-07-15 18:54:57,3168674e78ff795acc25e174b9b362a408ec53d6,28098
2016-07-15 19:22:16,ed02929703f858600e12c9f1606fca8111308679,28178
2016-07-15 19:25:31,5fabe03dc908a306b510d173216f2f808022b98c,28179
2016-07-15 23:53:12,ee428cc7674dc8bff95de275d3f7acccc64e5137,28247
2016-07-18 03:52:21,33b77cf98ccf930e8d3fa8d7e1b7361cc2813689,28309
2016-07-18 04:05:02,a5eb6e18f518109bbeb5904c46bff99bb04078d0,28365
2016-07-19 03:39:50,9d20d26d11b97a40786f0a11a686fe1e3a9e0b2a,28482
2016-07-24 17:23:06,825c15c0ebf038e4457a20176a82313d31510aad,28695
2016-07-29 17:23:41,1b0d3e76ae3797bf908a3e6529d911521858e770,28100
2016-07-29 17:44:44,a2c0a58c7d34c74ce95d933ff66e6b01fe02d109,28918
2016-08-03 14:38:04,ab68482d5fdb86d7422917f36aa7ff37f7153e58,28926
2016-08-10 02:58:04,e3e487de29706c884224875e39c545dfc553f664,28955
2016-08-26 16:37:15,a4415fbbf52365aee1c0a46d4e2ad6de9f828660,29015
2016-08-30 05:09:42,a63f59aed36c7a9cedd1f55f64cdb3ca76e032b1,29014
2016-09-15 03:42:08,16d4893e119796ce89f215148f92477cdbde1bd9,29047
2016-09-27 03:47:42,0fa4a22d8919b0f449c064bb8a8cd7632dee1bbd,29046
2016-09-27 04:40:16,52608b61f98bf9e0289c58fab9baf3138d877ae7,29137
2016-10-14 09:40:36,652c2ea7e40788c4c4e92f9c37ff804b4f9cd53d,29142
2016-10-14 10:19:35,ff22f561ad386c536ec75c505952992da5e66cd9,29176
2016-10-14 14:17:26,b43e642ad1a5e8c0ca979d0b01c73f2fdca574d6,29176
2016-10-21 17:47:24,5077cd556fbfe04dcc3c0ae3cd4f36cefb292702,29176
2016-10-22 00:52:10,568c6592ea6979b4718999e0ad23d522a6ea7276,29108
2016-10-27 21:04:17,1f3be09ef693ee740dde2149c9d8b7c7dfcce98f,29108
2016-10-28 03:46:21,fb3bba8354d5193bc46050fe451a8576d28cfb29,29108
2016-11-04 16:02:06,a9fcff1b9ccccac0331603bf55e9be00f1dc24cb,29108
2016-11-04 16:09:37,34232eb6aa7902cc52e4a1c6f4462fcb393832fa,29110
2016-11-04 16:10:40,51bc219d7fa70fdcd5d4c24edebcf94e6722aa53,29110
2016-11-04 17:09:47,b33ceb135c3f70cde71667b28e3e1600d9cdb19d,29110
2016-11-04 17:13:00,73cfb8f41974fbd473edd9df50488b76a7c372cd,29110
2016-11-04 20:09:28,c4da737ac3f90687100882f82ce773c27f14e859,29324
2016-11-04 22:03:51,e685de6286313c67eda3fd3f255c9396280bdd4b,29332
2016-11-04 22:17:03,cbf61f98c5cfddba41e6a82ea7973b3fdf35d59e,29393
2016-11-08 21:37:44,c3fbeb50086e7e0c584b00924c4a85a9d879fefb,29393
2016-11-10 03:49:31,9a6680041fe43e31d4d671829f7353e459b637fe,29393
2016-11-27 16:13:39,9338be8e816dd1b48c2903db3b08643e61a5a05b,29395
2016-11-27 16:34:29,26f8c7aec545959ed782f3fd5e379fa2f92a3c43,29437
2016-12-01 05:16:07,71bcf1caed2dfe506a389c196f44da5d95acf478,29438
2016-12-01 05:20:35,471f1304090408e1b99b807905b872ef065b9bf1,29438
2016-12-02 17:13:37,f49ed19c9fc0cad447138ca7d2fd28b4ed9e2a86,29471
2016-12-02 17:18:18,b201463bcadfa618b3f4f4fd42f6d0fba9ba7ff4,29471
2016-12-02 17:18:51,39a30b1c14fccb281dc29140ce5166e21ab1c80d,29471
2016-12-02 17:50:52,ee9f54bfea2690c6174a8d4e70d03e9677565730,29473
2016-12-02 17:54:41,931018b0ddb16bf89e92bcb8e20e8280c7d5f8df,29474
2016-12-03 14:44:55,a30cb64ac1b1c588a476bd3b8185ccb68bd8327b,29481
2016-12-06 04:46:59,a73d353532b2f0656b217d4f2e31e8791bc16c91,29475
2016-12-06 05:51:22,b712bb8ce67333a3ae2b4e8be66462971e59f1cf,29476
2016-12-12 03:47:06,c7a9d2b4011fc616a111cd4795bf55c648d6cfd9,29483
2016-12-12 03:48:44,3f7c1a93b260f38db03abcd5c685984afdeeb2bc,29476
2016-12-12 03:52:05,4d259aed80d40e718e792a73659f5986a3bf63e0,29483
2016-12-12 03:52:54,f35cec6973539ce504254bebe849a312c472a9d1,29482
2016-12-12 19:41:00,3e9740c411aa0494c3ed852bb36e509640788ff7,29647
2016-12-12 19:43:35,df582e97071e18b6a98cd82f4779d2a14a2d7c39,29648
2016-12-21 21:08:43,5d81847982b7596603849fb493bc0f0f4c2b2bb9,29566
2016-12-23 15:28:12,656ebff7b7643851f265445f5a8a075431592db7,29566
2016-12-23 15:33:29,6f52b94ca08c9bc24128a9eb4b139eaa198a731e,29566
2017-01-04 19:33:53,2c2e9ad6adf826e49afda2846a814510ebcebb81,29649
2017-01-06 04:37:24,7f2e1ad15e8089c81b7fd295c00b66f7091c52d1,29642
2017-01-06 04:53:30,7db35352fab278deefcb2a8c26423022528715fc,29535
2017-01-06 05:12:25,3fab05f69cbd0e80bbc79dc9838fd65b4777d9d2,29535
2017-01-08 02:29:46,85308fa8895afafc109c2bb3a450c98843e6bb0e,29594
2017-01-08 04:20:40,33366d4428d99b267b0124981e224fac286343d0,29609
2017-01-08 04:30:11,428b4e768dc2cb8878e59ba26f3a4f4d02f6588a,29662
2017-01-08 04:36:11,a1d4553fa8234d8cfde731f17d255fb79c7b339a,29657
2017-01-08 04:37:51,83ede00db140b137852d823fa45797ea7a19f2a6,29657
2017-01-13 22:37:00,b557f0d9d7134aee1238996bdf541a0d705e29f4,29657
2017-01-13 23:51:59,6c0594640d822867372f57e677b1c13a20dada2a,29657
2017-01-13 23:55:43,dd1092f576b9c31ce1b974f85ddcb3670ba0c1f2,29902
2017-01-14 00:11:32,f859db34f4ffc38ca6c6394242ba7d270fd77c66,29937
2017-01-14 23:24:12,5fbd4d79ab4bcfeab114e62ce98edb5a5cb603e1,29937
2017-01-17 16:08:23,fc409d0b53fd83de7ec5cb72d97cb0cb2f9ceb42,29939
2017-01-17 19:45:26,dd41c7dde1a89b613a7008d48bd98c9930984aa8,29937
2017-01-17 20:12:42,cb93852b3faf054953dc15bf4e9416f724a70fe4,29938
2017-01-18 05:12:34,53a1acccc4480e455a95c4f3c172255bf6f65f76,29939
2017-01-18 05:21:55,0966f5154ad7d870b1a3bb02ef1e2da02018ea45,29939
2017-01-18 05:23:48,cf44deb3eb2527342bfb0548a091881a48920124,29940
2017-01-18 05:26:15,fc0d67cf899135ecf0db806a4a5069a2f9f34336,29940
2017-01-27 14:23:36,714dbc297dad2b92a2a01e471ff3c2aec5d54c27,29941
2017-01-27 16:06:04,2aeb235c18735505ef101585f83755a82b394fb7,29941
2017-01-27 16:19:27,d90506b7fff69e6522137c751421e2787e046d4a,29942
2017-01-27 17:02:31,b25d4ab09ade40f8615bf29fae8415175d0317c5,30014
2017-01-29 21:13:23,d400736b28d979e5abd56df035d77d4f7d0b1129,30010
2017-01-31 04:44:41,435e25e4cc7e64a3c47defbda6795809551f8b0b,30010
2017-02-06 05:02:54,e603d097ac7c33b9f20cd5738cf001dcc633c04c,30059
2017-02-06 05:09:03,59a057812d5c2f78ed2a44843de76bb981bb2c56,30194
2017-02-07 05:03:49,91516641dda97adf78d1b9c39478c917be5ee84c,30194
2017-02-17 04:46:31,7e05d1b6a77b7bcc6f395e5e6a68451463b80160,30194
